,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),production_totale,date
3384,2799414.0,277121.0,1508079.0,357782.0,73130.0,417381.0,-27998.0,53433.0,140526.0,2686926.0,2022-04-08
3385,2595518.0,265522.0,1463077.0,151787.0,129180.0,381486.0,-44452.0,54501.0,194466.0,2445553.0,2022-04-09
3386,2455856.0,202738.0,1458437.0,137144.0,163446.0,317243.0,-50760.0,54863.0,172794.0,2333871.0,2022-04-10
3387,2591983.0,174216.0,1490616.0,408497.0,125046.0,334478.0,-50653.0,54135.0,55720.0,2586988.0,2022-04-11
3388,2494227.0,208050.0,1543578.0,249889.0,91918.0,356771.0,-32196.0,54022.0,22308.0,2504228.0,2022-04-12
3389,2461276.0,258627.0,1557266.0,47325.0,87899.0,356164.0,-21962.0,54462.0,121654.0,2361743.0,2022-04-13
3390,2369062.0,228637.0,1569180.0,54096.0,144515.0,334460.0,-19884.0,53921.0,4254.0,2384809.0,2022-04-14
3391,2249605.0,134185.0,1528437.0,111678.0,146528.0,311150.0,-39941.0,55449.0,2275.0,2287427.0,2022-04-15
3392,2009996.0,56437.0,1343713.0,264127.0,163635.0,298218.0,-60991.0,56299.0,-111298.0,2182429.0,2022-04-16
3393,1909330.0,42569.0,1272107.0,215038.0,165555.0,278884.0,-79713.0,58564.0,-43580.0,2032717.0,2022-04-17
3394,1967632.0,96582.0,1372543.0,103804.0,134729.0,279983.0,-50989.0,60417.0,-29254.0,2048058.0,2022-04-18
3395,2292733.0,243896.0,1508172.0,119146.0,109733.0,320768.0,-25290.0,59281.0,-42857.0,2360996.0,2022-04-19
3396,2363741.0,260096.0,1493831.0,182473.0,74420.0,336900.0,-14818.0,60844.0,-29880.0,2408564.0,2022-04-20
3397,2343209.0,219685.0,1479958.0,190391.0,98359.0,348222.0,-11163.0,60472.0,-42561.0,2397087.0,2022-04-21
3398,2278926.0,214493.0,1470811.0,191146.0,134794.0,308935.0,-23748.0,61389.0,-78857.0,2381568.0,2022-04-22
3399,2098882.0,59270.0,1334579.0,275487.0,60086.0,277105.0,-61362.0,62087.0,91890.0,2068614.0,2022-04-23
3400,2041381.0,89319.0,1339355.0,163144.0,77436.0,292096.0,-70711.0,61294.0,89633.0,2022644.0,2022-04-24
3401,2332124.0,230349.0,1416795.0,127562.0,121093.0,381817.0,-29390.0,59794.0,24203.0,2337410.0,2022-04-25
3402,2347234.0,268700.0,1431522.0,141826.0,158333.0,385902.0,-9324.0,60510.0,-90288.0,2446793.0,2022-04-26
3403,2320476.0,277957.0,1399714.0,254693.0,143746.0,357866.0,-18670.0,61469.0,-156257.0,2495445.0,2022-04-27
3404,2288291.0,287550.0,1366437.0,200044.0,130966.0,368405.0,-22887.0,62123.0,-104320.0,2415525.0,2022-04-28
3405,2240597.0,257097.0,1323171.0,141853.0,134668.0,357981.0,-35476.0,62974.0,1448.0,2277744.0,2022-04-29
3406,2019359.0,209122.0,1316384.0,182439.0,146849.0,309593.0,-67844.0,63861.0,-137601.0,2228248.0,2022-04-30
3407,1899565.0,154644.0,1343996.0,91081.0,153205.0,285437.0,-77183.0,62975.0,-114084.0,2091338.0,2022-05-01
3408,2213385.0,206324.0,1366368.0,121697.0,136939.0,329694.0,-15150.0,62703.0,4873.0,2223725.0,2022-05-02
3409,2265987.0,266659.0,1361041.0,141999.0,121235.0,349419.0,-10646.0,62392.0,-26144.0,2302745.0,2022-05-03
3410,2289092.0,263357.0,1404850.0,76268.0,119139.0,372343.0,-11686.0,58559.0,6311.0,2294516.0,2022-05-04
3411,2298053.0,255230.0,1407177.0,101555.0,123502.0,368779.0,-11090.0,61431.0,-8500.0,2317674.0,2022-05-05
3412,2261264.0,245791.0,1393137.0,141254.0,133183.0,359507.0,-21548.0,63123.0,-53122.0,2335995.0,2022-05-06
3413,1992426.0,173624.0,1319049.0,137160.0,149552.0,272892.0,-43203.0,63559.0,-80083.0,2115836.0,2022-05-07
3414,1882556.0,127880.0,1281105.0,159332.0,142938.0,248530.0,-69589.0,62341.0,-69848.0,2022126.0,2022-05-08
3415,2175628.0,243223.0,1315543.0,52143.0,166156.0,328318.0,-9772.0,60369.0,19690.0,2165752.0,2022-05-09
3416,2201078.0,239725.0,1344770.0,123697.0,164408.0,297594.0,-17321.0,59935.0,-11846.0,2230129.0,2022-05-10
3417,2203232.0,209676.0,1333838.0,267419.0,170456.0,285935.0,-29034.0,59403.0,-94480.0,2326727.0,2022-05-11
3418,2202817.0,251014.0,1354152.0,84354.0,125125.0,321927.0,-23007.0,60635.0,28664.0,2197207.0,2022-05-12
3419,2176360.0,233525.0,1342208.0,79959.0,148535.0,342419.0,-21193.0,62823.0,-11847.0,2209469.0,2022-05-13
3420,1942639.0,168150.0,1251117.0,69390.0,163718.0,307590.0,-62634.0,63151.0,-17822.0,2023116.0,2022-05-14
3421,1839804.0,129749.0,1184146.0,192047.0,150502.0,282550.0,-74439.0,61602.0,-86040.0,2000596.0,2022-05-15
3422,2152423.0,246968.0,1261533.0,126159.0,154382.0,354892.0,-20924.0,60375.0,-30894.0,2204309.0,2022-05-16
3423,2211751.0,243829.0,1277797.0,101213.0,170337.0,383627.0,-9691.0,59581.0,-14918.0,2236384.0,2022-05-17
3424,2241408.0,216877.0,1312400.0,90452.0,164475.0,347790.0,-18687.0,58204.0,69918.0,2190198.0,2022-05-18
3425,2231529.0,217255.0,1347819.0,156825.0,142476.0,352988.0,-26753.0,60964.0,-19980.0,2278327.0,2022-05-19
3426,2196627.0,238204.0,1357745.0,221265.0,138545.0,348945.0,-28054.0,63482.0,-143520.0,2368186.0,2022-05-20
3427,1955849.0,123403.0,1293584.0,62970.0,165043.0,318488.0,-58098.0,65369.0,-14873.0,2028857.0,2022-05-21
3428,1860839.0,121346.0,1322218.0,90697.0,131139.0,305787.0,-57719.0,64901.0,-117324.0,2036088.0,2022-05-22
3429,2158628.0,203432.0,1338718.0,240931.0,91647.0,375426.0,-17959.0,62968.0,-136472.0,2313122.0,2022-05-23
3430,2158170.0,180581.0,1338513.0,194844.0,116550.0,344656.0,-28602.0,62380.0,-50715.0,2237524.0,2022-05-24
3431,2168813.0,167166.0,1322081.0,227190.0,132134.0,332493.0,-31860.0,63806.0,-44178.0,2244870.0,2022-05-25
3432,1924389.0,69934.0,1185868.0,178015.0,114566.0,289547.0,-43822.0,64649.0,65760.0,1902579.0,2022-05-26
3433,2003452.0,72788.0,1236533.0,147297.0,141219.0,293221.0,-23220.0,65451.0,70127.0,1956509.0,2022-05-27
3434,1899728.0,70367.0,1263728.0,205033.0,179024.0,253008.0,-65933.0,65463.0,-70889.0,2036623.0,2022-05-28
3435,1823992.0,90110.0,1268396.0,197271.0,181585.0,236174.0,-73957.0,65350.0,-140738.0,2038886.0,2022-05-29
3436,2150639.0,184341.0,1453389.0,69586.0,163872.0,324817.0,-13237.0,63068.0,-95230.0,2259073.0,2022-05-30
3437,2197669.0,197995.0,1457759.0,75180.0,149763.0,311900.0,-13308.0,63010.0,-44659.0,2255607.0,2022-05-31
3438,2210175.0,196752.0,1457347.0,81745.0,166670.0,292799.0,-16532.0,61417.0,-29989.0,2256730.0,2022-06-01
3439,2213945.0,155861.0,1424111.0,132051.0,152519.0,294718.0,-22096.0,62098.0,14637.0,2221358.0,2022-06-02
3440,2191627.0,182879.0,1424796.0,103348.0,129443.0,292839.0,-24205.0,62872.0,19753.0,2196177.0,2022-06-03
3441,1959925.0,122763.0,1312490.0,112202.0,132451.0,259796.0,-54773.0,63607.0,11423.0,2003309.0,2022-06-04
3442,1823328.0,89381.0,1235325.0,160495.0,120189.0,246715.0,-58691.0,63523.0,-33347.0,1915628.0,2022-06-05
3443,1907273.0,106533.0,1312374.0,121215.0,138727.0,251553.0,-42096.0,62445.0,-43331.0,1992847.0,2022-06-06
3444,2163042.0,188115.0,1392768.0,183488.0,141406.0,288832.0,-19603.0,60653.0,-72580.0,2255262.0,2022-06-07
3445,2190642.0,220385.0,1398700.0,260224.0,94063.0,276624.0,-17328.0,59785.0,-101751.0,2309781.0,2022-06-08
3446,2184584.0,212102.0,1371691.0,175872.0,148318.0,272115.0,-18926.0,57747.0,-34276.0,2237845.0,2022-06-09
3447,2180062.0,188279.0,1370083.0,86928.0,177671.0,261872.0,-19368.0,55211.0,59401.0,2140044.0,2022-06-10
3448,1958174.0,81569.0,1298700.0,53656.0,178745.0,247140.0,-28909.0,55346.0,71943.0,1915156.0,2022-06-11
3449,1870101.0,83148.0,1248392.0,121509.0,157761.0,208829.0,-59609.0,55202.0,54990.0,1874841.0,2022-06-12
3450,2179694.0,198930.0,1370618.0,107423.0,175142.0,261774.0,-19572.0,54624.0,30742.0,2168511.0,2022-06-13
3451,2253061.0,194404.0,1374826.0,109117.0,176893.0,266308.0,-14504.0,53644.0,92389.0,2175192.0,2022-06-14
3452,2304774.0,201121.0,1360046.0,81952.0,169024.0,279419.0,-17094.0,52835.0,177766.0,2144397.0,2022-06-15
3453,2322635.0,223647.0,1339530.0,58503.0,169662.0,278825.0,-22722.0,52723.0,223051.0,2122890.0,2022-06-16
3454,2330413.0,226160.0,1336011.0,74037.0,176179.0,277738.0,-18138.0,51840.0,206507.0,2141965.0,2022-06-17
3455,2108848.0,176686.0,1249503.0,158803.0,174181.0,214298.0,-40742.0,51765.0,124416.0,2025236.0,2022-06-18
3456,1949380.0,72056.0,1224120.0,318290.0,160400.0,206705.0,-60024.0,52626.0,-24764.0,2034197.0,2022-06-19
3457,2235082.0,167338.0,1332032.0,179703.0,142881.0,247312.0,-27052.0,51517.0,141269.0,2120783.0,2022-06-20
3458,2269117.0,158381.0,1386241.0,104442.0,118364.0,271738.0,-19834.0,51852.0,197933.0,2091018.0,2022-06-21
3459,2263848.0,181827.0,1404949.0,106705.0,117061.0,284496.0,-24789.0,51328.0,142208.0,2146366.0,2022-06-22
3460,2249194.0,176329.0,1415746.0,68702.0,129141.0,296394.0,-20628.0,52606.0,130903.0,2138918.0,2022-06-23
3461,2178175.0,164041.0,1362194.0,199397.0,124709.0,282120.0,-24196.0,55359.0,14623.0,2187820.0,2022-06-24
3462,1932881.0,102730.0,1304914.0,120734.0,113864.0,259779.0,-50792.0,56801.0,24974.0,1958822.0,2022-06-25
3463,1854604.0,91878.0,1328672.0,61227.0,98791.0,220062.0,-63865.0,56838.0,61173.0,1857468.0,2022-06-26
3464,2152465.0,191278.0,1349534.0,96037.0,121578.0,275946.0,-26658.0,56681.0,88023.0,2091054.0,2022-06-27
3465,2192986.0,190722.0,1268670.0,78228.0,171355.0,286435.0,-17931.0,56181.0,159318.0,2051591.0,2022-06-28
3466,2219620.0,195424.0,1328181.0,58833.0,159438.0,279755.0,-19388.0,55242.0,162056.0,2076873.0,2022-06-29
3467,2211615.0,201773.0,1336601.0,87960.0,91741.0,288071.0,-20837.0,55312.0,171087.0,2061458.0,2022-06-30
3468,2156049.0,196605.0,1338568.0,83735.0,162231.0,285298.0,-28372.0,57704.0,60197.0,2124141.0,2022-07-01
3469,1948286.0,95251.0,1262462.0,53103.0,185844.0,231735.0,-40717.0,58044.0,102610.0,1886439.0,2022-07-02
3470,1825843.0,73402.0,1214792.0,82636.0,169616.0,212217.0,-63076.0,56717.0,79598.0,1809380.0,2022-07-03
3471,2195554.0,185350.0,1283680.0,91561.0,148622.0,290338.0,-15576.0,57319.0,154246.0,2056870.0,2022-07-04
3472,2248492.0,194739.0,1292426.0,121284.0,179498.0,259079.0,-13599.0,57099.0,157977.0,2104125.0,2022-07-05
3473,2242685.0,199137.0,1262403.0,125161.0,173066.0,264266.0,-10433.0,57713.0,171320.0,2081746.0,2022-07-06
3474,2264989.0,230921.0,1278742.0,197564.0,160486.0,246060.0,-16005.0,56994.0,110165.0,2170767.0,2022-07-07
3475,2249885.0,235410.0,1313377.0,151003.0,188812.0,218698.0,-23713.0,58316.0,107995.0,2165616.0,2022-07-08
3476,2022898.0,137531.0,1259670.0,171275.0,182881.0,171248.0,-49825.0,59523.0,90615.0,1982128.0,2022-07-09
3477,1915390.0,95880.0,1232212.0,185772.0,185732.0,155640.0,-54156.0,60859.0,53483.0,1916095.0,2022-07-10
3478,2261724.0,213107.0,1341213.0,154641.0,182228.0,202824.0,-18301.0,58119.0,127850.0,2152132.0,2022-07-11
3479,2335938.0,247261.0,1350257.0,71845.0,180451.0,234359.0,-18843.0,57231.0,213342.0,2141404.0,2022-07-12
3480,2342606.0,276040.0,1260869.0,57843.0,172863.0,244432.0,-20106.0,56937.0,293691.0,2068984.0,2022-07-13
3481,2067980.0,226350.0,1229659.0,137109.0,176458.0,202899.0,-22489.0,57573.0,60424.0,2030048.0,2022-07-14
3482,2160390.0,218338.0,1211896.0,135869.0,176316.0,214085.0,-20598.0,58510.0,165939.0,2015014.0,2022-07-15
3483,2026978.0,175909.0,1152392.0,155017.0,177830.0,173440.0,-41940.0,59159.0,175184.0,1893747.0,2022-07-16
3484,1958150.0,141922.0,1079128.0,156389.0,173773.0,165156.0,-45146.0,57870.0,229055.0,1774238.0,2022-07-17
3485,2337299.0,238714.0,1144010.0,137064.0,168687.0,259254.0,-22042.0,53662.0,357840.0,2001391.0,2022-07-18
3486,2383377.0,246581.0,1143110.0,229860.0,154493.0,249933.0,-23972.0,52954.0,330352.0,2076931.0,2022-07-19
3487,2332429.0,274459.0,1184744.0,110942.0,125598.0,272900.0,-19349.0,57261.0,325815.0,2025904.0,2022-07-20
3488,2314637.0,257889.0,1206385.0,68871.0,161583.0,260362.0,-24554.0,57040.0,326977.0,2012130.0,2022-07-21
3489,2281848.0,245578.0,1202845.0,93048.0,127324.0,247650.0,-23573.0,57408.0,331502.0,1973853.0,2022-07-22
3490,2024133.0,215544.0,1125717.0,54386.0,151154.0,195608.0,-62776.0,57988.0,286496.0,1800397.0,2022-07-23
3491,1951314.0,163759.0,1093923.0,59717.0,174665.0,189681.0,-56377.0,56694.0,269294.0,1738439.0,2022-07-24
3492,2223698.0,207445.0,1116021.0,277534.0,125324.0,226833.0,-27109.0,56208.0,241411.0,2009365.0,2022-07-25
3493,2219377.0,216741.0,1141201.0,110273.0,145129.0,221099.0,-23149.0,56355.0,351754.0,1890798.0,2022-07-26
3494,2202827.0,221242.0,1159570.0,119071.0,164870.0,225643.0,-21339.0,56958.0,276703.0,1947354.0,2022-07-27
3495,2206950.0,228546.0,1181907.0,73638.0,147071.0,222549.0,-17297.0,57132.0,313347.0,1910843.0,2022-07-28
3496,2148716.0,210065.0,1187820.0,65860.0,116430.0,203900.0,-20587.0,58388.0,326802.0,1842463.0,2022-07-29
3497,1945561.0,181303.0,1179272.0,80682.0,156410.0,175082.0,-49144.0,59173.0,162771.0,1831922.0,2022-07-30
3498,1863669.0,177063.0,1090629.0,125944.0,166956.0,161393.0,-55473.0,58620.0,138508.0,1780605.0,2022-07-31
3499,2105678.0,189531.0,1168354.0,53456.0,161773.0,189593.0,-21337.0,56135.0,308073.0,1818842.0,2022-08-01
3500,2156054.0,180295.0,1227199.0,43623.0,176539.0,195674.0,-19158.0,56139.0,295691.0,1879469.0,2022-08-02
3501,2192823.0,196282.0,1273019.0,42306.0,170174.0,204360.0,-17755.0,54823.0,269508.0,1940964.0,2022-08-03
3502,2172883.0,201777.0,1255113.0,97651.0,151275.0,206661.0,-17445.0,55287.0,222472.0,1967764.0,2022-08-04
3503,2098918.0,180710.0,1199751.0,203764.0,150178.0,184997.0,-25283.0,56922.0,147861.0,1976322.0,2022-08-05
